"M-MADE F'MNT/SPUN YRN(INC.WAS)","U K","NA","0","422573903","0","580417721"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","UKRAINE","NA","0","475676","0","4415759"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","U S A","NA","0","1202404911","0","1454156888"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","URUGUAY","NA","0","690228","0","0"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","UZBEKISTAN","NA","0","2982251","0","0"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","VENEZUELA","NA","0","2809674","0","0"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","VIETNAM SOC REP","NA","0","1222392930","0","2019157645"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","YEMEN REPUBLC","NA","0","5055570","0","0"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","UNSPECIFIED","NA","0","50060732","0","176991742"
"MADEUP TEXTILE ARTICL","AFGHANISTAN TIS","NA","0","0","0","12663"
"MADEUP TEXTILE ARTICL","ARGENTINA","NA","0","888398","0","708310"
"MADEUP TEXTILE ARTICL","AUSTRALIA","NA","0","58067025","0","37991131"
"MADEUP TEXTILE ARTICL","AUSTRIA","NA","0","3431659","0","2613596"
"MADEUP TEXTILE ARTICL","BAHARAIN IS","NA","0","349686","0","11555"
"MADEUP TEXTILE ARTICL","BANGLADESH PR","NA","0","3098745798","0","4166474946"
"MADEUP TEXTILE ARTICL","BELIZE","NA","0","168313","0","0"
"MADEUP TEXTILE ARTICL","BELGIUM","NA","0","71431256","0","88863370"
"MADEUP TEXTILE ARTICL","BENIN","NA","0","0","0","1564859"
"MADEUP TEXTILE ARTICL","BHUTAN","NA","0","855012","0","0"
"MADEUP TEXTILE ARTICL","BOSNIA-HRZGOVIN","NA","0","0","0","900807"
"MADEUP TEXTILE ARTICL","BRAZIL","NA","0","250077","0","3272001"
"MADEUP TEXTILE ARTICL","BULGARIA","NA","0","7627487","0","15706993"
"MADEUP TEXTILE ARTICL","CAMBODIA","NA","0","1293758","0","0"
"MADEUP TEXTILE ARTICL","CAMEROON","NA","0","2328","0","496692"
"MADEUP TEXTILE ARTICL","CANADA","NA","0","514434035","0","690786377"
"MADEUP TEXTILE ARTICL","CHILE","NA","0","1758818","0","275958"
"MADEUP TEXTILE ARTICL","TAIWAN","NA","0","60866879","0","87137396"
"MADEUP TEXTILE ARTICL","CHINA P RP","NA","0","5343534859","0","5297099296"
"MADEUP TEXTILE ARTICL","COLOMBIA","NA","0","47948","0","987750"
"MADEUP TEXTILE ARTICL","COSTA RICA","NA","0","0","0","474314"
"MADEUP TEXTILE ARTICL","CROATIA","NA","0","81910","0","0"
"MADEUP TEXTILE ARTICL","CZECH REPUBLIC","NA","0","900790","0","2972176"
"MADEUP TEXTILE ARTICL","DENMARK","NA","0","8546490","0","3496927"
"MADEUP TEXTILE ARTICL","DOMINIC REP","NA","0","130120","0","0"
"MADEUP TEXTILE ARTICL","EGYPT A RP","NA","0","1561680","0","226751"
"MADEUP TEXTILE ARTICL","EL SALVADOR","NA","0","31198","0","0"
"MADEUP TEXTILE ARTICL","ESTONIA","NA","0","0","0","422333"
"MADEUP TEXTILE ARTICL","ETHIOPIA","NA","0","0","0","23648"
"MADEUP TEXTILE ARTICL","FINLAND","NA","0","3081783","0","1067926"
"MADEUP TEXTILE ARTICL","FIJI IS","NA","0","0","0","1072123"
"MADEUP TEXTILE ARTICL","FRANCE","NA","0","60881827","0","56844170"
"MADEUP TEXTILE ARTICL","GEORGIA","NA","0","0","0","4755726"
"MADEUP TEXTILE ARTICL","GERMANY","NA","0","197881488","0","171695149"
"MADEUP TEXTILE ARTICL","GHANA","NA","0","6003107","0","0"
"MADEUP TEXTILE ARTICL","GREECE","NA","0","2523338","0","75325"
"MADEUP TEXTILE ARTICL","HONDURAS","NA","0","94260","0","3419315"
"MADEUP TEXTILE ARTICL","HONG KONG","NA","0","90520614","0","89678739"
"MADEUP TEXTILE ARTICL","HUNGARY","NA","0","1469501","0","2227182"
"MADEUP TEXTILE ARTICL","INDONESIA","NA","0","7468502","0","9690930"
"MADEUP TEXTILE ARTICL","IRAN","NA","0","92768","0","81801"
"MADEUP TEXTILE ARTICL","IRELAND","NA","0","1636459","0","2568799"
"MADEUP TEXTILE ARTICL","ISRAEL","NA","0","11263826","0","11287684"
"MADEUP TEXTILE ARTICL","ITALY","NA","0","129812614","0","87390332"
"MADEUP TEXTILE ARTICL","JAPAN","NA","0","85012004","0","98053502"
"MADEUP TEXTILE ARTICL","JORDAN","NA","0","1862973","0","17400"
"MADEUP TEXTILE ARTICL","KAZAKHSTAN","NA","0","55212","0","26355"
"MADEUP TEXTILE ARTICL","KOREA RP","NA","0","323512383","0","709029149"
"MADEUP TEXTILE ARTICL","KUWAIT","NA","0","15242","0","478180"
"MADEUP TEXTILE ARTICL","LATVIA","NA","0","331239","0","847549"
"MADEUP TEXTILE ARTICL","LEBANON","NA","0","1159514","0","0"
"MADEUP TEXTILE ARTICL","LITHUANIA","NA","0","461811","0","8218504"
"MADEUP TEXTILE ARTICL","LUXEMBOURG","NA","0","514157","0","418"
"MADEUP TEXTILE ARTICL","MACAO","NA","0","0","0","15778"
"MADEUP TEXTILE ARTICL","MADAGASCAR","NA","0","52236","0","0"
"MADEUP TEXTILE ARTICL","MALAYSIA","NA","0","82523226","0","175956243"
"MADEUP TEXTILE ARTICL","MAURITIUS","NA","0","704121","0","1861760"
"MADEUP TEXTILE ARTICL","MYANMAR","NA","0","1465589","0","18694"
"MADEUP TEXTILE ARTICL","MEXICO","NA","0","1740537","0","5216372"
"MADEUP TEXTILE ARTICL","MOROCCO","NA","0","739093","0","172729"
"MADEUP TEXTILE ARTICL","NEPAL","NA","0","1235480677","0","1354726294"
"MADEUP TEXTILE ARTICL","NETHERLAND","NA","0","52712761","0","48189410"
"MADEUP TEXTILE ARTICL","NEW ZEALAND","NA","0","12968346","0","16486715"
"MADEUP TEXTILE ARTICL","NIGERIA","NA","0","1482130","0","674751"
"MADEUP TEXTILE ARTICL","NORFOLK IS","NA","0","0","0","832972"
"MADEUP TEXTILE ARTICL","NORWAY","NA","0","371633","0","4670730"
"MADEUP TEXTILE ARTICL","OMAN","NA","0","8191001","0","893205"
"MADEUP TEXTILE ARTICL","PAKISTAN IR","NA","0","28017335","0","108102836"
"MADEUP TEXTILE ARTICL","PANAMA REPUBLIC","NA","0","585905","0","54503"
"MADEUP TEXTILE ARTICL","PERU","NA","0","0","0","1795"
"MADEUP TEXTILE ARTICL","PHILIPPINES","NA","0","6545767","0","5084747"
"MADEUP TEXTILE ARTICL","POLAND","NA","0","12043147","0","10803554"
"MADEUP TEXTILE ARTICL","PORTUGAL","NA","0","6457130","0","15026166"
"MADEUP TEXTILE ARTICL","PUERTO RICO","NA","0","15485","0","0"
"MADEUP TEXTILE ARTICL","QATAR","NA","0","226962","0","1132031"
"MADEUP TEXTILE ARTICL","REUNION","NA","0","552926","0","0"
"MADEUP TEXTILE ARTICL","ROMANIA","NA","0","4278903","0","10257339"
"MADEUP TEXTILE ARTICL","RUSSIA","NA","0","4032377","0","5601700"
"MADEUP TEXTILE ARTICL","SAUDI ARAB","NA","0","13935070","0","8871393"
"MADEUP TEXTILE ARTICL","SENEGAL","NA","0","1197","0","0"
